acc	filename	drs_id	filetype	sample_name	mapped	sequencing_type
SRR1596673	HG00138.unmapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	c55727e70df0506cd28d1758ecc56882	bam	HG00138	unmapped	low_coverage
SRR1596672	HG00138.unmapped.ILLUMINA.bwa.GBR.exome.20120522.bam	c4ddf8581442f5967f73e6c65a03c4b0	bam	HG00138	unmapped	exome
SRR1596672	HG00138.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam	dc6a52966513de61c0e2b330a262ba33	bam	HG00138	mapped	exome
SRR1600434	HG00139.mapped.ILLUMINA.bwa.GBR.exome.20121211.bam.bai	59ab06cd02c628a6a1638a7c0f0cb848	bai	HG00139	mapped	exome
SRR1600435	HG00139.mapped.ILLUMINA.bwa.GBR.low_coverage.20130415.bam	1f71106e6ae4fe30c9ae7889210adb08	bam	HG00139	mapped	low_coverage
SRR1600435	HG00139.unmapped.ILLUMINA.bwa.GBR.low_coverage.20130415.bam	c47679805f23dde1ea4510b06a10aa81	bam	HG00139	unmapped	low_coverage
SRR1600434	HG00139.unmapped.ILLUMINA.bwa.GBR.exome.20121211.bam	93a18e7ec636a5afbccdaac42667bb21	bam	HG00139	unmapped	exome
SRR1600434	HG00139.mapped.ILLUMINA.bwa.GBR.exome.20121211.bam	f1a1f6c1297ca9ddc66893715e43f603	bam	HG00139	mapped	exome
SRR1600436	HG00140.mapped.ILLUMINA.bwa.GBR.exome.20121211.bam.bai	4d24c56c2fd854e86a170c3588cb6a01	bai	HG00140	mapped	exome
SRR1600437	HG00140.mapped.ILLUMINA.bwa.GBR.low_coverage.20130415.bam	6aa3dab7ac14323893f81a9b55ac6de5	bam	HG00140	mapped	low_coverage
SRR1600437	HG00140.unmapped.ILLUMINA.bwa.GBR.low_coverage.20130415.bam	de0b01aa881931b93e35fa6b5269f660	bam	HG00140	unmapped	low_coverage
SRR1600436	HG00140.unmapped.ILLUMINA.bwa.GBR.exome.20121211.bam	26a2c9d15e4b97dc76138b02d479f26d	bam	HG00140	unmapped	exome
SRR1600436	HG00140.mapped.ILLUMINA.bwa.GBR.exome.20121211.bam	96e84e5f6b5cee67dd8e3be71030dccf	bam	HG00140	mapped	exome
SRR1600439	HG00141.unmapped.ILLUMINA.bwa.GBR.low_coverage.20130415.bam	0214fd40b55a464fa95b7929c0bd3718	bam	HG00141	unmapped	low_coverage
SRR1600439	HG00141.mapped.ILLUMINA.bwa.GBR.low_coverage.20130415.bam	d1e3579dc40c975adbe7fe5ae8f259d2	bam	HG00141	mapped	low_coverage
SRR1600438	HG00141.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam	2c8a17957ec84bb8abb519183dfd3cdf	bam	HG00141	mapped	exome
SRR1600438	HG00141.unmapped.ILLUMINA.bwa.GBR.exome.20130415.bam	9c2b5467b546fe5577c94e087f031587	bam	HG00141	unmapped	exome
SRR1596674	HG00142.mapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	2ca5303a84043bd9bd69f05cbe2a0223	bam	HG00142	mapped	low_coverage
SRR1596674	HG00142.unmapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	c5331b8cb7596c2bc8a6fb1226bb1e9b	bam	HG00142	unmapped	low_coverage
SRR1600440	HG00142.unmapped.ILLUMINA.bwa.GBR.exome.20130415.bam	9ce7f937614b2c0e0d4d856302b5ad5a	bam	HG00142	unmapped	exome
SRR1600440	HG00142.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam	f36635dcc34fd02830510783479de2eb	bam	HG00142	mapped	exome
SRR1600442	HG00143.mapped.ILLUMINA.bwa.GBR.low_coverage.20121211.bam.bai	62d6b4b4a1fec15046e721b315df3084	bai	HG00143	mapped	low_coverage
SRR1600441	HG00143.unmapped.ILLUMINA.bwa.GBR.exome.20130415.bam	55492cbd348fb15466dca772f3dd349d	bam	HG00143	unmapped	exome
SRR1600441	HG00143.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam	5ebdaaebd165ff6b1561de2cdc8b95fc	bam	HG00143	mapped	exome
SRR1600442	HG00143.unmapped.ILLUMINA.bwa.GBR.low_coverage.20121211.bam	064aded3ebb654154de200a98699d2af	bam	HG00143	unmapped	low_coverage
SRR1600442	HG00143.mapped.ILLUMINA.bwa.GBR.low_coverage.20121211.bam	8d363443b3eff283feef2e3f096335cb	bam	HG00143	mapped	low_coverage
SRR1596676	HG00145.mapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	0736f72440789fcdda55f5f339edeba6	bam	HG00145	mapped	low_coverage
SRR1596676	HG00145.unmapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	f2c91d414d0a99a852413191a1a7b4e8	bam	HG00145	unmapped	low_coverage
SRR1596675	HG00145.unmapped.ILLUMINA.bwa.GBR.exome.20120522.bam	12535ed544654b87e13085d611ebfc51	bam	HG00145	unmapped	exome
SRR1596675	HG00145.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam	98f3acc9f9852ff26755bd036202ac5e	bam	HG00145	mapped	exome
SRR1600443	HG00146.mapped.ILLUMINA.bwa.GBR.exome.20121211.bam.bai	01697dfb2b3e7324d080aa157db0fa62	bai	HG00146	mapped	exome
SRR1600443	HG00146.unmapped.ILLUMINA.bwa.GBR.exome.20121211.bam	3d289fb6095bf8df31573571f885d068	bam	HG00146	unmapped	exome
SRR1600443	HG00146.mapped.ILLUMINA.bwa.GBR.exome.20121211.bam	83771683be6c7ef4410c7baaa2174902	bam	HG00146	mapped	exome
SRR1596677	HG00146.mapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	a82f2ba05499a196f676c34829931b6b	bam	HG00146	mapped	low_coverage
SRR1596677	HG00146.unmapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	f888306c9e0f289d67b1e4e21628dad4	bam	HG00146	unmapped	low_coverage
SRR1600445	HG00148.mapped.ILLUMINA.bwa.GBR.low_coverage.20121211.bam.bai	79658407ad1a6c0b9206c0e78bfd35f9	bai	HG00148	mapped	low_coverage
SRR1600445	HG00148.mapped.ILLUMINA.bwa.GBR.low_coverage.20121211.bam	82f21604fd5dbaeb0f110f624f78d320	bam	HG00148	mapped	low_coverage
SRR1600445	HG00148.unmapped.ILLUMINA.bwa.GBR.low_coverage.20121211.bam	98e241b39a556902cbaa24ab53832957	bam	HG00148	unmapped	low_coverage
SRR1600444	HG00148.unmapped.ILLUMINA.bwa.GBR.exome.20130415.bam	9ba0a5218592252c811eec5c1ba7644a	bam	HG00148	unmapped	exome
SRR1600444	HG00148.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam	f9f929c42759a7a2560f8d1881ff6269	bam	HG00148	mapped	exome
SRR1600447	HG00149.mapped.ILLUMINA.bwa.GBR.low_coverage.20121211.bam.bai	9641af854d067938d2971da9300682b6	bai	HG00149	mapped	low_coverage
SRR1600446	HG00149.unmapped.ILLUMINA.bwa.GBR.exome.20130415.bam	62e838aad31bc636b0394d8740711f25	bam	HG00149	unmapped	exome
SRR1600446	HG00149.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam	642863ed75ec4d3eb256c7ae22086258	bam	HG00149	mapped	exome
SRR1600447	HG00149.unmapped.ILLUMINA.bwa.GBR.low_coverage.20121211.bam	3d4f8bd221ab0e4d2f130bdbd15120be	bam	HG00149	unmapped	low_coverage
SRR1600447	HG00149.mapped.ILLUMINA.bwa.GBR.low_coverage.20121211.bam	82c11f15495706da7cdb6c209245431c	bam	HG00149	mapped	low_coverage
SRR1600448	HG00150.unmapped.ILLUMINA.bwa.GBR.exome.20130415.bam	6ca560757611ab56749c41b26809ccf8	bam	HG00150	unmapped	exome
SRR1600448	HG00150.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam	835904e5dc468cc757337a5c509cd823	bam	HG00150	mapped	exome
SRR1596678	HG00150.unmapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	71e48ea57a0030567fd5b4f967af1d3a	bam	HG00150	unmapped	low_coverage
SRR1596678	HG00150.mapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	93ce41c596d24db4b469e7aa0a681711	bam	HG00150	mapped	low_coverage
SRR1596679	HG00151.mapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	28c6545d8128a9fcce018b90f5805084	bam	HG00151	mapped	low_coverage
SRR1596679	HG00151.unmapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	8e114bb820f73e2e1e93776658a4bcc1	bam	HG00151	unmapped	low_coverage
SRR1600449	HG00151.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam	79e2ff3c32dcd6ffdf6c4c1a2e6a71ab	bam	HG00151	mapped	exome
SRR1600449	HG00151.unmapped.ILLUMINA.bwa.GBR.exome.20130415.bam	bc3f64eb8672b6bb5965746817c61ef6	bam	HG00151	unmapped	exome
SRR1596680	HG00154.unmapped.ILLUMINA.bwa.GBR.exome.20120522.bam	7d23ae3ef5dfc082ef97e97ea5442f03	bam	HG00154	unmapped	exome
SRR1596680	HG00154.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam	bb3f64128e9ac67bf9ebaa67b58aae48	bam	HG00154	mapped	exome
SRR1596681	HG00154.unmapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	b30ea1ff6e20fd5789712a194fd2a670	bam	HG00154	unmapped	low_coverage
SRR1596681	HG00154.mapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	ca3b0729ea91735286fee3e62bce1fe6	bam	HG00154	mapped	low_coverage
SRR1600450	HG00155.mapped.ILLUMINA.bwa.GBR.exome.20121211.bam.bai	668bcee2de190bc95b765796c3db7341	bai	HG00155	mapped	exome
SRR1600450	HG00155.unmapped.ILLUMINA.bwa.GBR.exome.20121211.bam	a6690afef0c1d36a0145193edd36ff18	bam	HG00155	unmapped	exome
SRR1600450	HG00155.mapped.ILLUMINA.bwa.GBR.exome.20121211.bam	a866cbe1971d695b6f9356bb6498050a	bam	HG00155	mapped	exome
SRR1596682	HG00155.mapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	0d772875a037155bf60ee44e0adff827	bam	HG00155	mapped	low_coverage
SRR1596682	HG00155.unmapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	0fc0f7eff20a6aed5d477ef589912a1e	bam	HG00155	unmapped	low_coverage
SRR1596683	HG00157.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam	3715b44621edda0624eaa626e5c01cce	bam	HG00157	mapped	exome
SRR1596683	HG00157.unmapped.ILLUMINA.bwa.GBR.exome.20120522.bam	6a0ccc5aba638a6f7e71104bffe5b8aa	bam	HG00157	unmapped	exome
SRR1596684	HG00157.mapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	19769cd5cf8740e4832fd7afa8e8cc01	bam	HG00157	mapped	low_coverage
SRR1596684	HG00157.unmapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	4ab4a5e0d3ffc05592d29d1b3356c12f	bam	HG00157	unmapped	low_coverage
SRR1596686	HG00158.mapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	242531c18f7429bed43086f64ed98638	bam	HG00158	mapped	low_coverage
SRR1596686	HG00158.unmapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	c9a7618795eef795d6e14a35444de005	bam	HG00158	unmapped	low_coverage
SRR1596685	HG00158.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam	06f10b09bf062c2ff2371861534e2bfb	bam	HG00158	mapped	exome
SRR1596685	HG00158.unmapped.ILLUMINA.bwa.GBR.exome.20120522.bam	cf171024d2e715980564695e10c1c7c5	bam	HG00158	unmapped	exome
SRR1596687	HG00159.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam	919df2e285fded8b3f851d1401a3406c	bam	HG00159	mapped	exome
SRR1596687	HG00159.unmapped.ILLUMINA.bwa.GBR.exome.20120522.bam	d4d141d6399d31ab09ff6cc18afa19c8	bam	HG00159	unmapped	exome
SRR1596688	HG00159.unmapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	5a2a9f029d7c5a5c53571ca8569acc04	bam	HG00159	unmapped	low_coverage
SRR1596688	HG00159.mapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	c94a0bc91fded4cda7ffe82117a4f7ef	bam	HG00159	mapped	low_coverage
SRR1596690	HG00160.unmapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	11be6462d7a6368cf93d58d6df82fc0f	bam	HG00160	unmapped	low_coverage
SRR1596690	HG00160.mapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	cca8f44501f794a3dde0e424c12ffa16	bam	HG00160	mapped	low_coverage
SRR1596689	HG00160.unmapped.ILLUMINA.bwa.GBR.exome.20120522.bam	26c884355a720cbdacdf099a9c8e1d91	bam	HG00160	unmapped	exome
SRR1596689	HG00160.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam	3a77badedcdc1aad00ce56bc01034159	bam	HG00160	mapped	exome
SRR1596691	HG00171.unmapped.ILLUMINA.bwa.FIN.exome.20120522.bam	7d3e4f3da5ed73b3bb8a97634091994a	bam	HG00171	unmapped	exome
SRR1596691	HG00171.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam	c63892b36c3d5d8b6fb1b4827f8132aa	bam	HG00171	mapped	exome
SRR1596692	HG00171.mapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	0a11d92e106704c4c914d14dfe0107e7	bam	HG00171	mapped	low_coverage
SRR1596692	HG00171.unmapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	8941aa2a7fd509e8081bbcdb7e219603	bam	HG00171	unmapped	low_coverage
SRR1606721	HG00173.mapped.ILLUMINA.bwa.FIN.exome.20130415.bam.bai	2b956b438b4724794e727e44d1bc8a55	bai	HG00173	mapped	exome
SRR1596693	HG00173.unmapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	df85b0dc945fed662ac435d21ceab0df	bam	HG00173	unmapped	low_coverage
SRR1596693	HG00173.mapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	f12cd22db398ac213f4d4fe16daf7065	bam	HG00173	mapped	low_coverage
SRR1606721	HG00173.mapped.ILLUMINA.bwa.FIN.exome.20130415.bam	1604d52b2fd353aeb42ec0f269c729f0	bam	HG00173	mapped	exome
SRR1606721	HG00173.unmapped.ILLUMINA.bwa.FIN.exome.20130415.bam	9f10954b892a165e211000b10156b3ad	bam	HG00173	unmapped	exome
SRR1596694	HG00174.unmapped.ILLUMINA.bwa.FIN.exome.20120522.bam	0f0655217ca6948064e0bb811e22ecfd	bam	HG00174	unmapped	exome
SRR1596694	HG00174.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam	df1b5c06fdfd57f985dbec739061da13	bam	HG00174	mapped	exome
SRR1596695	HG00174.mapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	6ae927e37404082c5813679fdcfec640	bam	HG00174	mapped	low_coverage
SRR1596695	HG00174.unmapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	7cf24470a1bbf5667c375df1a4e2e2ab	bam	HG00174	unmapped	low_coverage
SRR1602449	HG00176.mapped.ILLUMINA.bwa.FIN.low_coverage.20121211.bam.bai	a91e1bf8e1235709f5d69feb088deb6d	bai	HG00176	mapped	low_coverage
SRR1596700	HG00176.unmapped.ILLUMINA.bwa.FIN.exome.20120522.bam	5d12034453c20a201ef2b4ad80e164c3	bam	HG00176	unmapped	exome
SRR1596700	HG00176.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam	9133d3ace01023e44789193b50ca06e1	bam	HG00176	mapped	exome
SRR1602449	HG00176.unmapped.ILLUMINA.bwa.FIN.low_coverage.20121211.bam	5b9526098ece36007006cdcecaed9b30	bam	HG00176	unmapped	low_coverage
SRR1602449	HG00176.mapped.ILLUMINA.bwa.FIN.low_coverage.20121211.bam	a727cbfd588d6efb9e88cb00cff7f4ff	bam	HG00176	mapped	low_coverage
SRR1602450	HG00177.unmapped.ILLUMINA.bwa.FIN.exome.20130415.bam	8b35f87e5e2aa42a4cba8ac7a89023b8	bam	HG00177	unmapped	exome
SRR1602450	HG00177.mapped.ILLUMINA.bwa.FIN.exome.20130415.bam	adfdd6156a838152a74e762cf620e154	bam	HG00177	mapped	exome
SRR1596899	HG00177.mapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	4e0f73450549a76a7d57f2657f072c2a	bam	HG00177	mapped	low_coverage
SRR1596899	HG00177.unmapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	743be6564a9c2f0ff25a601da3f65dbb	bam	HG00177	unmapped	low_coverage
SRR1602452	HG00178.mapped.ILLUMINA.bwa.FIN.low_coverage.20130415.bam.bai	b0177ab13fbc35dc3108699084d4f981	bai	HG00178	mapped	low_coverage
SRR1607188	HG00178.mapped.ILLUMINA.bwa.FIN.exome.20121211.bam.bai	81d803652b1d1077f67a0e15c97d8866	bai	HG00178	mapped	exome
SRR1602452	HG00178.unmapped.ILLUMINA.bwa.FIN.low_coverage.20130415.bam	59a76595badbbc56d1e201b805ef5a71	bam	HG00178	unmapped	low_coverage
SRR1602452	HG00178.mapped.ILLUMINA.bwa.FIN.low_coverage.20130415.bam	b24ddd90b86302fa95688113453eb612	bam	HG00178	mapped	low_coverage
SRR1607188	HG00178.mapped.ILLUMINA.bwa.FIN.exome.20121211.bam	33457b4a23f2cca92faeb8394895dd70	bam	HG00178	mapped	exome
SRR1607188	HG00178.unmapped.ILLUMINA.bwa.FIN.exome.20121211.bam	8179df8bc52647efd69007c5293b4243	bam	HG00178	unmapped	exome
SRR1606465	HG00179.mapped.ILLUMINA.bwa.FIN.exome.20130415.bam	ea7de7d6f51ba22b70b24a5e28110af9	bam	HG00179	mapped	exome
SRR1606465	HG00179.unmapped.ILLUMINA.bwa.FIN.exome.20130415.bam	f61c945cfe96010adf93e7528f6014d7	bam	HG00179	unmapped	exome
SRR1596701	HG00179.unmapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	8d20b2b2c7e310e07377ab5824486c4f	bam	HG00179	unmapped	low_coverage
SRR1596701	HG00179.mapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	f7aa0793c6a4a3ac979d735874f6498c	bam	HG00179	mapped	low_coverage
SRR1602454	HG00180.mapped.ILLUMINA.bwa.FIN.exome.20130415.bam	395579e043f578d51c00b65b5f9c89c1	bam	HG00180	mapped	exome
SRR1602454	HG00180.unmapped.ILLUMINA.bwa.FIN.exome.20130415.bam	fdc7ca3ff1a95a1eec016dddf793d639	bam	HG00180	unmapped	exome
SRR1596702	HG00180.unmapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	4472a509ba228c263fdb224024f13994	bam	HG00180	unmapped	low_coverage
SRR1596702	HG00180.mapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	935fac68ea9af8d05b6e262c20b68c91	bam	HG00180	mapped	low_coverage
SRR1607059	HG00181.unmapped.ILLUMINA.bwa.FIN.low_coverage.20130415.bam.bai	dad8cc241ad19f9735a3d1ae4b42c76a	bai	HG00181	unmapped	low_coverage
SRR1607207	HG00181.mapped.ILLUMINA.bwa.FIN.exome.20121211.bam.bai	a2788c4523b0ac44fb23aaf276a88bd6	bai	HG00181	mapped	exome
SRR1607059	HG00181.mapped.ILLUMINA.bwa.FIN.low_coverage.20130415.bam	10a4ed9acdfe9c004d9cb483d36465e0	bam	HG00181	mapped	low_coverage
SRR1607059	HG00181.unmapped.ILLUMINA.bwa.FIN.low_coverage.20130415.bam	238433898c16ea4f4daba049353aecc3	bam	HG00181	unmapped	low_coverage
SRR1607207	HG00181.unmapped.ILLUMINA.bwa.FIN.exome.20121211.bam	20aa3541d131bb0120da1ab9d27f5bef	bam	HG00181	unmapped	exome
SRR1607207	HG00181.mapped.ILLUMINA.bwa.FIN.exome.20121211.bam	2a1808318c702ce9f5db18ae22520be3	bam	HG00181	mapped	exome
SRR1596703	HG00182.unmapped.ILLUMINA.bwa.FIN.exome.20120522.bam	d00ca62a52676029670784edb457c754	bam	HG00182	unmapped	exome
SRR1596703	HG00182.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam	e4baa498f37f2d1397ff9e221ac65209	bam	HG00182	mapped	exome
SRR1596704	HG00182.unmapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	02d79d8d259811e8d4527a022579ddb3	bam	HG00182	unmapped	low_coverage
SRR1596704	HG00182.mapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	57b37b028e2a085e46402f63605cbc00	bam	HG00182	mapped	low_coverage
SRR1596705	HG00183.unmapped.ILLUMINA.bwa.FIN.exome.20120522.bam	1f670ca0ae90eaa406d64ebbc296a81b	bam	HG00183	unmapped	exome
SRR1596705	HG00183.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam	83c1e11f452c93461c165ba21b8422e5	bam	HG00183	mapped	exome
SRR1596706	HG00183.unmapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	155d682ebd690fec2987e1d83c8783ac	bam	HG00183	unmapped	low_coverage
SRR1596706	HG00183.mapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	d7f1282d4a1905cd90d55b731b4925e0	bam	HG00183	mapped	low_coverage
SRR1607098	HG00185.mapped.ILLUMINA.bwa.FIN.low_coverage.20121211.bam.bai	8f5b253b9bc945a97da6645ef95c4d16	bai	HG00185	mapped	low_coverage
SRR1596707	HG00185.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam	6a81271025243be3f7d47e0b273cd0f6	bam	HG00185	mapped	exome
SRR1596707	HG00185.unmapped.ILLUMINA.bwa.FIN.exome.20120522.bam	e33bb25bf757a71af9a0d69a0cea92a5	bam	HG00185	unmapped	exome
SRR1607098	HG00185.unmapped.ILLUMINA.bwa.FIN.low_coverage.20121211.bam	58650b0f8da591a61f6075fdbe72cec1	bam	HG00185	unmapped	low_coverage
SRR1607098	HG00185.mapped.ILLUMINA.bwa.FIN.low_coverage.20121211.bam	cfb134da2b76878bd70d6e51162335c6	bam	HG00185	mapped	low_coverage
SRR1596708	HG00186.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam	07c50a5f808cacbbd31a43c096313846	bam	HG00186	mapped	exome
SRR1596708	HG00186.unmapped.ILLUMINA.bwa.FIN.exome.20120522.bam	e33f7df48f889506e8406390b10435c5	bam	HG00186	unmapped	exome
SRR1596709	HG00186.unmapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	2375d8e9b7292e04af93392b0c002a94	bam	HG00186	unmapped	low_coverage
SRR1596709	HG00186.mapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	82424b1e990320b454071a3df02c0a7b	bam	HG00186	mapped	low_coverage
SRR1596711	HG00187.mapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	37239bbec5ec14fb5b69810c1cd73912	bam	HG00187	mapped	low_coverage
SRR1596711	HG00187.unmapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	a7b1fb503c5a1190844601b6707c5018	bam	HG00187	unmapped	low_coverage
SRR1596710	HG00187.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam	8185fc999e12694c40243a49bc6102aa	bam	HG00187	mapped	exome
SRR1596710	HG00187.unmapped.ILLUMINA.bwa.FIN.exome.20120522.bam	dfb0edd4d1015804c5fbb771f0d83205	bam	HG00187	unmapped	exome
SRR1602458	HG00188.mapped.ILLUMINA.bwa.FIN.low_coverage.20121211.bam.bai	dd82919f0f807d5ceda865b02fcc96b7	bai	HG00188	mapped	low_coverage
SRR1602458	HG00188.unmapped.ILLUMINA.bwa.FIN.low_coverage.20121211.bam	1c399f3351f319c48e9ee4f77fab8130	bam	HG00188	unmapped	low_coverage
SRR1602458	HG00188.mapped.ILLUMINA.bwa.FIN.low_coverage.20121211.bam	72ea99a2e8d0be94f670d9fbe965693d	bam	HG00188	mapped	low_coverage
SRR1596712	HG00188.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam	8514a42b8bcaa977ef0d4a081d31511a	bam	HG00188	mapped	exome
SRR1596712	HG00188.unmapped.ILLUMINA.bwa.FIN.exome.20120522.bam	f09f720457ae163aa04e70de8e04c981	bam	HG00188	unmapped	exome
SRR1596713	HG00189.unmapped.ILLUMINA.bwa.FIN.exome.20120522.bam	ccf0617a68c90552afa750f545a321b2	bam	HG00189	unmapped	exome
SRR1596713	HG00189.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam	f1552b0c7067e0399d8f278fd4f08c27	bam	HG00189	mapped	exome
SRR1596714	HG00189.mapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	91e88874801d411689919ad2b21a1238	bam	HG00189	mapped	low_coverage
SRR1596714	HG00189.unmapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	ba40e89a4927c5e55857728c5eeb09c7	bam	HG00189	unmapped	low_coverage
SRR1599328	HG00190.unmapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	de40e960ef98af279a5330453d8880d2	bam	HG00190	unmapped	low_coverage
SRR1599328	HG00190.mapped.ILLUMINA.bwa.FIN.low_coverage.20120522.bam	fb5d9761850d95c489cccdab6b639a89	bam	HG00190	mapped	low_coverage
SRR1596715	HG00190.mapped.ILLUMINA.bwa.FIN.exome.20120522.bam	573349779ca5515c42e3ee4516be05d3	bam	HG00190	mapped	exome
SRR1596715	HG00190.unmapped.ILLUMINA.bwa.FIN.exome.20120522.bam	9589ce199385bcc7dfcd455fcb070102	bam	HG00190	unmapped	exome
SRR1600451	HG00231.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam.bai	fa3904fe115df097e031dce62e71ac06	bai	HG00231	mapped	exome
SRR1596717	HG00231.unmapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	441f2fbf5d0413e118a16b60037470cf	bam	HG00231	unmapped	low_coverage
SRR1596717	HG00231.mapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	82776679b379c57bedc5c4d91ce73193	bam	HG00231	mapped	low_coverage
SRR1600451	HG00231.unmapped.ILLUMINA.bwa.GBR.exome.20130415.bam	5b2d46f0edfc278cf25e0857f8e96c31	bam	HG00231	unmapped	exome
SRR1600451	HG00231.mapped.ILLUMINA.bwa.GBR.exome.20130415.bam	daa67098de499da664e0632a02dcca5f	bam	HG00231	mapped	exome
SRR1596718	HG00232.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam	2a96e5d76e4735acbdcbd55d7d058f5d	bam	HG00232	mapped	exome
SRR1596718	HG00232.unmapped.ILLUMINA.bwa.GBR.exome.20120522.bam	eee5d2bf47edbac9dd9000694e4ed53d	bam	HG00232	unmapped	exome
SRR1596719	HG00232.mapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	410430f5686e82ddb75f8b65134664b6	bam	HG00232	mapped	low_coverage
SRR1596719	HG00232.unmapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	daa452f76eb4912b73ab74eab739178c	bam	HG00232	unmapped	low_coverage
SRR1596721	HG00233.unmapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	85945dc32838ada3c71802d48d75d98b	bam	HG00233	unmapped	low_coverage
SRR1596721	HG00233.mapped.ILLUMINA.bwa.GBR.low_coverage.20120522.bam	bae01cd0b592261f8169a33ce142759c	bam	HG00233	mapped	low_coverage
SRR1596720	HG00233.mapped.ILLUMINA.bwa.GBR.exome.20120522.bam	761af08a5910a79585ee9e31a3dfb29f	bam	HG00233	mapped	exome
SRR1596720	HG00233.unmapped.ILLUMINA.bwa.GBR.exome.20120522.bam	f43bbc1e5564a8be7914b8996c4fe495	bam	HG00233	unmapped	exome
SRR1600453	HG00234.unmapped.ILLUMINA.bwa.GBR.low_coverage.20130415.bam	058435f70c460dd7298afd6d6bfe8f41	bam	HG00234	unmapped	low_coverage
